# GLEAM 3.0 country-level animal production data (reference year 2015).
# Source: FAO Global Livestock Environmental Assessment Model (GLEAM) version 3.0.
# Obtained directly from FAO upon request.
#
# SPDX-FileCopyrightText: FAO 2022
# SPDX-License-Identifier: CC-BY-4.0
ISO3,COUNTRY,VarName,Animal,LPS,Item,Element,Total,Unit
AUS,Australia,Production,Pigs,Industrial,Meat,CarcassWeight,412630244.5,kg/year
AUS,Australia,Production,Pigs,Industrial,Meat,LiveWeight,550173659.6,kg/year
AUS,Australia,Production,Sheep,Grassland,Meat,CarcassWeight,194228602.3,kg/year
AUS,Australia,Production,Sheep,Grassland,Meat,LiveWeight,388457204.6,kg/year
AUS,Australia,Production,Sheep,Mixed,Meat,CarcassWeight,707413889.7,kg/year
AUS,Australia,Production,Sheep,Mixed,Meat,LiveWeight,1414827779,kg/year
AUS,Australia,Production,Sheep,Grassland,Milk,Weight,0,kg/year
AUS,Australia,Production,Sheep,Mixed,Milk,Weight,0,kg/year
AUT,Austria,Production,Cattle,Grassland,Meat,CarcassWeight,72379610.19,kg/year
AUT,Austria,Production,Cattle,Grassland,Meat,LiveWeight,137395234.1,kg/year
AUT,Austria,Production,Cattle,Mixed,Meat,CarcassWeight,114908710.1,kg/year
AUT,Austria,Production,Cattle,Mixed,Meat,LiveWeight,218094543.5,kg/year
AUT,Austria,Production,Cattle,Grassland,Milk,Weight,1367893684,kg/year
AUT,Austria,Production,Cattle,Mixed,Milk,Weight,2169868197,kg/year
AUT,Austria,Production,Chicken,Backyard,Eggs,Weight,2026426.148,kg/year
AUT,Austria,Production,Chicken,Backyard,Meat,CarcassWeight,449052.7465,kg/year
AUT,Austria,Production,Chicken,Backyard,Meat,LiveWeight,608748.9221,kg/year
AUT,Austria,Production,Chicken,Broiler,Meat,CarcassWeight,89416240.35,kg/year
AUT,Austria,Production,Chicken,Broiler,Meat,LiveWeight,127737488.4,kg/year
AUT,Austria,Production,Chicken,Layer,Eggs,Weight,86527752.55,kg/year
AUT,Austria,Production,Chicken,Layer,Meat,CarcassWeight,4819511.311,kg/year
AUT,Austria,Production,Chicken,Layer,Meat,LiveWeight,8762747.682,kg/year
AUT,Austria,Production,Goats,Grassland,Meat,CarcassWeight,378770.1197,kg/year
AUT,Austria,Production,Goats,Grassland,Meat,LiveWeight,880860.7454,kg/year
AUT,Austria,Production,Goats,Mixed,Meat,CarcassWeight,357776.9307,kg/year
AUT,Austria,Production,Goats,Mixed,Meat,LiveWeight,832039.3743,kg/year
AUT,Austria,Production,Goats,Grassland,Milk,Weight,10578104.76,kg/year
AUT,Austria,Production,Goats,Mixed,Milk,Weight,9991816.688,kg/year
AUT,Austria,Production,Pigs,Industrial,Meat,CarcassWeight,470432238.4,kg/year
AUT,Austria,Production,Pigs,Industrial,Meat,LiveWeight,602346001.3,kg/year
AUT,Austria,Production,Pigs,Intermediate,Meat,CarcassWeight,43034664.59,kg/year
AUT,Austria,Production,Pigs,Intermediate,Meat,LiveWeight,57379552.73,kg/year
AUT,Austria,Production,Sheep,Grassland,Meat,CarcassWeight,2630065.335,kg/year
AUT,Austria,Production,Sheep,Grassland,Meat,LiveWeight,5087166.919,kg/year
AUT,Austria,Production,Sheep,Mixed,Meat,CarcassWeight,2248138.029,kg/year
AUT,Austria,Production,Sheep,Mixed,Meat,LiveWeight,4348429.401,kg/year
AUT,Austria,Production,Sheep,Grassland,Milk,Weight,5700925.793,kg/year
AUT,Austria,Production,Sheep,Mixed,Milk,Weight,4873060.756,kg/year
AZE,Azerbaijan,Production,Buffalo,Grassland,Meat,CarcassWeight,734214.6311,kg/year
AZE,Azerbaijan,Production,Buffalo,Grassland,Meat,LiveWeight,1393184.635,kg/year
AZE,Azerbaijan,Production,Buffalo,Mixed,Meat,CarcassWeight,10711998.72,kg/year
AZE,Azerbaijan,Production,Buffalo,Mixed,Meat,LiveWeight,20326197.93,kg/year
AZE,Azerbaijan,Production,Buffalo,Grassland,Milk,Weight,0,kg/year
AZE,Azerbaijan,Production,Buffalo,Mixed,Milk,Weight,0,kg/year
AZE,Azerbaijan,Production,Cattle,Grassland,Meat,CarcassWeight,21670850.68,kg/year
AZE,Azerbaijan,Production,Cattle,Grassland,Meat,LiveWeight,40459608.1,kg/year
AZE,Azerbaijan,Production,Cattle,Mixed,Meat,CarcassWeight,183608653.6,kg/year
AZE,Azerbaijan,Production,Cattle,Mixed,Meat,LiveWeight,342798455.1,kg/year
AZE,Azerbaijan,Production,Cattle,Grassland,Milk,Weight,199507871.6,kg/year
AZE,Azerbaijan,Production,Cattle,Mixed,Milk,Weight,1690352421,kg/year
AZE,Azerbaijan,Production,Chicken,Backyard,Eggs,Weight,9455278.428,kg/year
AZE,Azerbaijan,Production,Chicken,Backyard,Meat,CarcassWeight,1157701.436,kg/year
AZE,Azerbaijan,Production,Chicken,Backyard,Meat,LiveWeight,1758559.93,kg/year
AZE,Azerbaijan,Production,Chicken,Broiler,Meat,CarcassWeight,116421804.2,kg/year
AZE,Azerbaijan,Production,Chicken,Broiler,Meat,LiveWeight,171208534.1,kg/year
AZE,Azerbaijan,Production,Chicken,Layer,Eggs,Weight,108558396.2,kg/year
AZE,Azerbaijan,Production,Chicken,Layer,Meat,CarcassWeight,13228885.42,kg/year
AZE,Azerbaijan,Production,Chicken,Layer,Meat,LiveWeight,24052518.39,kg/year
AZE,Azerbaijan,Production,Goats,Grassland,Meat,CarcassWeight,2252853.992,kg/year
AZE,Azerbaijan,Production,Goats,Grassland,Meat,LiveWeight,5029103.985,kg/year
AZE,Azerbaijan,Production,Goats,Mixed,Meat,CarcassWeight,4286814.889,kg/year
AZE,Azerbaijan,Production,Goats,Mixed,Meat,LiveWeight,9569567.287,kg/year
AZE,Azerbaijan,Production,Goats,Grassland,Milk,Weight,1935010.121,kg/year
AZE,Azerbaijan,Production,Goats,Mixed,Milk,Weight,3682009.722,kg/year
AZE,Azerbaijan,Production,Pigs,Backyard,Meat,CarcassWeight,62471.92844,kg/year
AZE,Azerbaijan,Production,Pigs,Backyard,Meat,LiveWeight,96110.66242,kg/year
AZE,Azerbaijan,Production,Pigs,Industrial,Meat,CarcassWeight,462448.3045,kg/year
AZE,Azerbaijan,Production,Pigs,Industrial,Meat,LiveWeight,616597.7427,kg/year
AZE,Azerbaijan,Production,Pigs,Intermediate,Meat,CarcassWeight,162851.8238,kg/year
AZE,Azerbaijan,Production,Pigs,Intermediate,Meat,LiveWeight,217135.7633,kg/year
AZE,Azerbaijan,Production,Sheep,Grassland,Meat,CarcassWeight,8646375.677,kg/year
AZE,Azerbaijan,Production,Sheep,Grassland,Meat,LiveWeight,18126573.46,kg/year
AZE,Azerbaijan,Production,Sheep,Mixed,Meat,CarcassWeight,41649946.34,kg/year
AZE,Azerbaijan,Production,Sheep,Mixed,Meat,LiveWeight,87316447.91,kg/year
AZE,Azerbaijan,Production,Sheep,Grassland,Milk,Weight,4986319.538,kg/year
AZE,Azerbaijan,Production,Sheep,Mixed,Milk,Weight,24131978.91,kg/year
BHS,Bahamas,Production,Cattle,Grassland,Meat,CarcassWeight,29400.23334,kg/year
BHS,Bahamas,Production,Cattle,Grassland,Meat,LiveWeight,57053.19308,kg/year
BHS,Bahamas,Production,Cattle,Grassland,Milk,Weight,680983.1641,kg/year
BHS,Bahamas,Production,Chicken,Backyard,Eggs,Weight,34580.56601,kg/year
BHS,Bahamas,Production,Chicken,Backyard,Meat,CarcassWeight,6835.583173,kg/year
BHS,Bahamas,Production,Chicken,Backyard,Meat,LiveWeight,10390.09347,kg/year
BHS,Bahamas,Production,Chicken,Broiler,Meat,CarcassWeight,28502296.69,kg/year
BHS,Bahamas,Production,Chicken,Broiler,Meat,LiveWeight,39044240.91,kg/year
BHS,Bahamas,Production,Chicken,Layer,Eggs,Weight,3775242.439,kg/year
BHS,Bahamas,Production,Chicken,Layer,Meat,CarcassWeight,430570.6165,kg/year
BHS,Bahamas,Production,Chicken,Layer,Meat,LiveWeight,782855.6501,kg/year
BHS,Bahamas,Production,Goats,Grassland,Meat,CarcassWeight,51539.77676,kg/year
BHS,Bahamas,Production,Goats,Grassland,Meat,LiveWeight,116605.8285,kg/year
BHS,Bahamas,Production,Goats,Grassland,Milk,Weight,2121847.807,kg/year
BHS,Bahamas,Production,Pigs,Backyard,Meat,CarcassWeight,12451.60121,kg/year
BHS,Bahamas,Production,Pigs,Backyard,Meat,LiveWeight,19156.31079,kg/year
BHS,Bahamas,Production,Pigs,Industrial,Meat,CarcassWeight,799360.9878,kg/year
BHS,Bahamas,Production,Pigs,Industrial,Meat,LiveWeight,1065814.655,kg/year
BHS,Bahamas,Production,Pigs,Intermediate,Meat,CarcassWeight,28084.65266,kg/year
BHS,Bahamas,Production,Pigs,Intermediate,Meat,LiveWeight,37446.20346,kg/year
BHS,Bahamas,Production,Sheep,Grassland,Meat,CarcassWeight,51542.35757,kg/year
BHS,Bahamas,Production,Sheep,Grassland,Meat,LiveWeight,114538.573,kg/year
BHS,Bahamas,Production,Sheep,Grassland,Milk,Weight,0,kg/year
BHR,Bahrain,Production,Cattle,Grassland,Meat,CarcassWeight,385121.0313,kg/year
BHR,Bahrain,Production,Cattle,Grassland,Meat,LiveWeight,720190.75,kg/year
BHR,Bahrain,Production,Cattle,Grassland,Milk,Weight,12590841.38,kg/year
BHR,Bahrain,Production,Chicken,Backyard,Eggs,Weight,24582.95956,kg/year
BHR,Bahrain,Production,Chicken,Backyard,Meat,CarcassWeight,3009.930257,kg/year
BHR,Bahrain,Production,Chicken,Backyard,Meat,LiveWeight,4572.11381,kg/year
BHR,Bahrain,Production,Chicken,Broiler,Meat,CarcassWeight,22893407.75,kg/year
BHR,Bahrain,Production,Chicken,Broiler,Meat,LiveWeight,33666775.75,kg/year
BHR,Bahrain,Production,Chicken,Layer,Eggs,Weight,8249993.188,kg/year
BHR,Bahrain,Production,Chicken,Layer,Meat,CarcassWeight,1005340.984,kg/year
BHR,Bahrain,Production,Chicken,Layer,Meat,LiveWeight,1827892.656,kg/year
BHR,Bahrain,Production,Goats,Grassland,Meat,CarcassWeight,192257.127,kg/year
BHR,Bahrain,Production,Goats,Grassland,Meat,LiveWeight,429145.3789,kg/year
BHR,Bahrain,Production,Goats,Mixed,Meat,CarcassWeight,0,kg/year
BHR,Bahrain,Production,Goats,Mixed,Meat,LiveWeight,0,kg/year
BHR,Bahrain,Production,Goats,Grassland,Milk,Weight,285072.9102,kg/year
BHR,Bahrain,Production,Goats,Mixed,Milk,Weight,0,kg/year
BHR,Bahrain,Production,Sheep,Grassland,Meat,CarcassWeight,279074.9956,kg/year
BHR,Bahrain,Production,Sheep,Grassland,Meat,LiveWeight,627134.8203,kg/year
BHR,Bahrain,Production,Sheep,Mixed,Meat,CarcassWeight,0,kg/year
BHR,Bahrain,Production,Sheep,Mixed,Meat,LiveWeight,0,kg/year
BHR,Bahrain,Production,Sheep,Grassland,Milk,Weight,147918.2129,kg/year
BHR,Bahrain,Production,Sheep,Mixed,Milk,Weight,0,kg/year
BGD,Bangladesh,Production,Buffalo,Grassland,Meat,CarcassWeight,301464.9787,kg/year
BGD,Bangladesh,Production,Buffalo,Grassland,Meat,LiveWeight,604040.0134,kg/year
BGD,Bangladesh,Production,Buffalo,Mixed,Meat,CarcassWeight,8202691.518,kg/year
BGD,Bangladesh,Production,Buffalo,Mixed,Meat,LiveWeight,16435587.03,kg/year
BGD,Bangladesh,Production,Buffalo,Grassland,Milk,Weight,1251509.295,kg/year
BGD,Bangladesh,Production,Buffalo,Mixed,Milk,Weight,34052859.73,kg/year
BGD,Bangladesh,Production,Cattle,Grassland,Meat,CarcassWeight,6501936.866,kg/year
BGD,Bangladesh,Production,Cattle,Grassland,Meat,LiveWeight,12255372.87,kg/year
BGD,Bangladesh,Production,Cattle,Mixed,Meat,CarcassWeight,208470455.4,kg/year
BGD,Bangladesh,Production,Cattle,Mixed,Meat,LiveWeight,410643998.5,kg/year
BGD,Bangladesh,Production,Cattle,Grassland,Milk,Weight,12724285.03,kg/year
BGD,Bangladesh,Production,Cattle,Mixed,Milk,Weight,827361137.7,kg/year
BGD,Bangladesh,Production,Chicken,Backyard,Eggs,Weight,315095945.6,kg/year
BGD,Bangladesh,Production,Chicken,Backyard,Meat,CarcassWeight,70990025.24,kg/year
BGD,Bangladesh,Production,Chicken,Backyard,Meat,LiveWeight,107773574.8,kg/year
BGD,Bangladesh,Production,Chicken,Broiler,Meat,CarcassWeight,128670978.4,kg/year
BGD,Bangladesh,Production,Chicken,Broiler,Meat,LiveWeight,189222025,kg/year
BGD,Bangladesh,Production,Chicken,Layer,Eggs,Weight,74150813.9,kg/year
BGD,Bangladesh,Production,Chicken,Layer,Meat,CarcassWeight,15985095.81,kg/year
BGD,Bangladesh,Production,Chicken,Layer,Meat,LiveWeight,29063809.98,kg/year
BGD,Bangladesh,Production,Goats,Grassland,Meat,CarcassWeight,5309424.344,kg/year
BGD,Bangladesh,Production,Goats,Grassland,Meat,LiveWeight,11496822.54,kg/year
BGD,Bangladesh,Production,Goats,Mixed,Meat,CarcassWeight,275248017.5,kg/year
BGD,Bangladesh,Production,Goats,Mixed,Meat,LiveWeight,596011433.7,kg/year
BGD,Bangladesh,Production,Goats,Grassland,Milk,Weight,50354968.75,kg/year
BGD,Bangladesh,Production,Goats,Mixed,Milk,Weight,2610472339,kg/year
BGD,Bangladesh,Production,Sheep,Grassland,Meat,CarcassWeight,105875.0937,kg/year
BGD,Bangladesh,Production,Sheep,Grassland,Meat,LiveWeight,221960.3617,kg/year
BGD,Bangladesh,Production,Sheep,Mixed,Meat,CarcassWeight,8013314.644,kg/year
BGD,Bangladesh,Production,Sheep,Mixed,Meat,LiveWeight,16799401.42,kg/year
BGD,Bangladesh,Production,Sheep,Grassland,Milk,Weight,374768.7455,kg/year
BGD,Bangladesh,Production,Sheep,Mixed,Milk,Weight,28364932.25,kg/year
BRB,Barbados,Production,Cattle,Mixed,Meat,CarcassWeight,243751.4053,kg/year
BRB,Barbados,Production,Cattle,Mixed,Meat,LiveWeight,463436.2598,kg/year
BRB,Barbados,Production,Cattle,Mixed,Milk,Weight,5227057.969,kg/year
BRB,Barbados,Production,Chicken,Backyard,Eggs,Weight,379828.4297,kg/year
BRB,Barbados,Production,Chicken,Backyard,Meat,CarcassWeight,75081.15479,kg/year
BRB,Barbados,Production,Chicken,Backyard,Meat,LiveWeight,114123.4268,kg/year
BRB,Barbados,Production,Chicken,Broiler,Meat,CarcassWeight,34528283.25,kg/year
BRB,Barbados,Production,Chicken,Broiler,Meat,LiveWeight,47299017.75,kg/year
BRB,Barbados,Production,Chicken,Layer,Eggs,Weight,4674284.031,kg/year
BRB,Barbados,Production,Chicken,Layer,Meat,CarcassWeight,533107.4063,kg/year
BRB,Barbados,Production,Chicken,Layer,Meat,LiveWeight,969286.1797,kg/year
BRB,Barbados,Production,Goats,Mixed,Meat,CarcassWeight,21924.10254,kg/year
BRB,Barbados,Production,Goats,Mixed,Meat,LiveWeight,49602.04053,kg/year
BRB,Barbados,Production,Goats,Mixed,Milk,Weight,0,kg/year
BRB,Barbados,Production,Pigs,Backyard,Meat,CarcassWeight,264893.2031,kg/year
BRB,Barbados,Production,Pigs,Backyard,Meat,LiveWeight,407528.0137,kg/year
BRB,Barbados,Production,Pigs,Industrial,Meat,CarcassWeight,2350280.992,kg/year
BRB,Barbados,Production,Pigs,Industrial,Meat,LiveWeight,3133707.969,kg/year
BRB,Barbados,Production,Pigs,Intermediate,Meat,CarcassWeight,705491.2031,kg/year
BRB,Barbados,Production,Pigs,Intermediate,Meat,LiveWeight,940654.9375,kg/year
BRB,Barbados,Production,Sheep,Mixed,Meat,CarcassWeight,101292.2832,kg/year
BRB,Barbados,Production,Sheep,Mixed,Meat,LiveWeight,225093.9668,kg/year
BRB,Barbados,Production,Sheep,Mixed,Milk,Weight,0,kg/year
BLR,Belarus,Production,Cattle,Grassland,Meat,CarcassWeight,96127390.79,kg/year
BLR,Belarus,Production,Cattle,Grassland,Meat,LiveWeight,187064503.3,kg/year
BLR,Belarus,Production,Cattle,Mixed,Meat,CarcassWeight,262339163.2,kg/year
BLR,Belarus,Production,Cattle,Mixed,Meat,LiveWeight,510513650.2,kg/year
BLR,Belarus,Production,Cattle,Grassland,Milk,Weight,1885225495,kg/year
BLR,Belarus,Production,Cattle,Mixed,Milk,Weight,5144927753,kg/year
BLR,Belarus,Production,Chicken,Backyard,Eggs,Weight,6828246.915,kg/year
BLR,Belarus,Production,Chicken,Backyard,Meat,CarcassWeight,1513128.268,kg/year
BLR,Belarus,Production,Chicken,Backyard,Meat,LiveWeight,2051240.573,kg/year
BLR,Belarus,Production,Chicken,Broiler,Meat,CarcassWeight,298303317.6,kg/year
BLR,Belarus,Production,Chicken,Broiler,Meat,LiveWeight,426147602.4,kg/year
BLR,Belarus,Production,Chicken,Layer,Eggs,Weight,138256352.3,kg/year
BLR,Belarus,Production,Chicken,Layer,Meat,CarcassWeight,15313403.77,kg/year
BLR,Belarus,Production,Chicken,Layer,Meat,LiveWeight,27842551.72,kg/year
BLR,Belarus,Production,Goats,Grassland,Meat,CarcassWeight,230956.6366,kg/year
BLR,Belarus,Production,Goats,Grassland,Meat,LiveWeight,537108.4563,kg/year
BLR,Belarus,Production,Goats,Mixed,Meat,CarcassWeight,502299.6773,kg/year
BLR,Belarus,Production,Goats,Mixed,Meat,LiveWeight,1168138.784,kg/year
BLR,Belarus,Production,Goats,Grassland,Milk,Weight,5228945.431,kg/year
BLR,Belarus,Production,Goats,Mixed,Milk,Weight,11372254.29,kg/year
BLR,Belarus,Production,Pigs,Backyard,Meat,CarcassWeight,32459442.39,kg/year
BLR,Belarus,Production,Pigs,Backyard,Meat,LiveWeight,49937605.73,kg/year
BLR,Belarus,Production,Pigs,Industrial,Meat,CarcassWeight,381536390.4,kg/year
BLR,Belarus,Production,Pigs,Industrial,Meat,LiveWeight,508715187.2,kg/year
BLR,Belarus,Production,Pigs,Intermediate,Meat,CarcassWeight,77518403.28,kg/year
BLR,Belarus,Production,Pigs,Intermediate,Meat,LiveWeight,103357870.9,kg/year
BLR,Belarus,Production,Sheep,Grassland,Meat,CarcassWeight,165789.764,kg/year
BLR,Belarus,Production,Sheep,Grassland,Meat,LiveWeight,360412.53,kg/year
BLR,Belarus,Production,Sheep,Mixed,Meat,CarcassWeight,490308.2292,kg/year
BLR,Belarus,Production,Sheep,Mixed,Meat,LiveWeight,1065887.459,kg/year
BLR,Belarus,Production,Sheep,Grassland,Milk,Weight,0,kg/year
BLR,Belarus,Production,Sheep,Mixed,Milk,Weight,0,kg/year
BEL,Belgium,Production,Cattle,Grassland,Meat,CarcassWeight,29990310.37,kg/year
BEL,Belgium,Production,Cattle,Grassland,Meat,LiveWeight,54941421.39,kg/year
BEL,Belgium,Production,Cattle,Mixed,Meat,CarcassWeight,237115271.7,kg/year
BEL,Belgium,Production,Cattle,Mixed,Meat,LiveWeight,434145942.1,kg/year
BEL,Belgium,Production,Cattle,Grassland,Milk,Weight,449022863.1,kg/year
BEL,Belgium,Production,Cattle,Mixed,Milk,Weight,3539134454,kg/year
BEL,Belgium,Production,Chicken,Broiler,Meat,CarcassWeight,303086754.9,kg/year
BEL,Belgium,Production,Chicken,Broiler,Meat,LiveWeight,426882766.8,kg/year
BEL,Belgium,Production,Chicken,Layer,Eggs,Weight,102083355.6,kg/year
BEL,Belgium,Production,Chicken,Layer,Meat,CarcassWeight,6050620.551,kg/year
BEL,Belgium,Production,Chicken,Layer,Meat,LiveWeight,11001128.04,kg/year
BEL,Belgium,Production,Goats,Grassland,Meat,CarcassWeight,23795.44003,kg/year
BEL,Belgium,Production,Goats,Grassland,Meat,LiveWeight,55338.23264,kg/year
BEL,Belgium,Production,Goats,Mixed,Meat,CarcassWeight,235725.8953,kg/year
BEL,Belgium,Production,Goats,Mixed,Meat,LiveWeight,548199.7503,kg/year
BEL,Belgium,Production,Goats,Grassland,Milk,Weight,1720516.421,kg/year
BEL,Belgium,Production,Goats,Mixed,Milk,Weight,17044032.41,kg/year
BEL,Belgium,Production,Pigs,Industrial,Meat,CarcassWeight,963883401.1,kg/year
BEL,Belgium,Production,Pigs,Industrial,Meat,LiveWeight,1204854235,kg/year
BEL,Belgium,Production,Pigs,Intermediate,Meat,CarcassWeight,26117760.01,kg/year
BEL,Belgium,Production,Pigs,Intermediate,Meat,LiveWeight,34823680.01,kg/year
BEL,Belgium,Production,Sheep,Grassland,Meat,CarcassWeight,77752.51876,kg/year
BEL,Belgium,Production,Sheep,Grassland,Meat,LiveWeight,169027.216,kg/year
BEL,Belgium,Production,Sheep,Mixed,Meat,CarcassWeight,1130102.888,kg/year
BEL,Belgium,Production,Sheep,Mixed,Meat,LiveWeight,2456745.416,kg/year
BEL,Belgium,Production,Sheep,Grassland,Milk,Weight,0,kg/year
BEL,Belgium,Production,Sheep,Mixed,Milk,Weight,0,kg/year
BLZ,Belize,Production,Buffalo,Grassland,Meat,CarcassWeight,1331.543309,kg/year
BLZ,Belize,Production,Buffalo,Grassland,Meat,LiveWeight,2455.035988,kg/year
BLZ,Belize,Production,Buffalo,Mixed,Meat,CarcassWeight,327.9414022,kg/year
BLZ,Belize,Production,Buffalo,Mixed,Meat,LiveWeight,604.642705,kg/year
BLZ,Belize,Production,Buffalo,Grassland,Milk,Weight,0,kg/year
BLZ,Belize,Production,Buffalo,Mixed,Milk,Weight,0,kg/year
BLZ,Belize,Production,Cattle,Grassland,Meat,CarcassWeight,2312354.989,kg/year
BLZ,Belize,Production,Cattle,Grassland,Meat,LiveWeight,4336141.626,kg/year
BLZ,Belize,Production,Cattle,Mixed,Meat,CarcassWeight,1066476.363,kg/year
BLZ,Belize,Production,Cattle,Mixed,Meat,LiveWeight,2001227.507,kg/year
BLZ,Belize,Production,Cattle,Grassland,Milk,Weight,3560758.531,kg/year
BLZ,Belize,Production,Cattle,Mixed,Milk,Weight,2141480.604,kg/year
BLZ,Belize,Production,Chicken,Backyard,Eggs,Weight,182552.175,kg/year
BLZ,Belize,Production,Chicken,Backyard,Meat,CarcassWeight,36085.3157,kg/year
BLZ,Belize,Production,Chicken,Backyard,Meat,LiveWeight,54849.71572,kg/year
BLZ,Belize,Production,Chicken,Broiler,Meat,CarcassWeight,14343986.19,kg/year
BLZ,Belize,Production,Chicken,Broiler,Meat,LiveWeight,19649295.69,kg/year
BLZ,Belize,Production,Chicken,Layer,Eggs,Weight,1741739.967,kg/year
BLZ,Belize,Production,Chicken,Layer,Meat,CarcassWeight,198647.409,kg/year
BLZ,Belize,Production,Chicken,Layer,Meat,LiveWeight,361177.0998,kg/year
BLZ,Belize,Production,Goats,Grassland,Meat,CarcassWeight,896.0623899,kg/year
BLZ,Belize,Production,Goats,Grassland,Meat,LiveWeight,2190.861477,kg/year
BLZ,Belize,Production,Goats,Mixed,Meat,CarcassWeight,225.4828031,kg/year
BLZ,Belize,Production,Goats,Mixed,Meat,LiveWeight,551.3026762,kg/year
BLZ,Belize,Production,Goats,Grassland,Milk,Weight,0,kg/year
BLZ,Belize,Production,Goats,Mixed,Milk,Weight,0,kg/year
BLZ,Belize,Production,Pigs,Backyard,Meat,CarcassWeight,772973.3078,kg/year
BLZ,Belize,Production,Pigs,Backyard,Meat,LiveWeight,1189189.748,kg/year
BLZ,Belize,Production,Pigs,Industrial,Meat,CarcassWeight,783933.2815,kg/year
BLZ,Belize,Production,Pigs,Industrial,Meat,LiveWeight,1045244.373,kg/year
BLZ,Belize,Production,Pigs,Intermediate,Meat,CarcassWeight,971202.9703,kg/year
BLZ,Belize,Production,Pigs,Intermediate,Meat,LiveWeight,1294937.291,kg/year
BLZ,Belize,Production,Sheep,Grassland,Meat,CarcassWeight,130936.5626,kg/year
BLZ,Belize,Production,Sheep,Grassland,Meat,LiveWeight,290970.1397,kg/year
BLZ,Belize,Production,Sheep,Mixed,Meat,CarcassWeight,41525.43283,kg/year
BLZ,Belize,Production,Sheep,Mixed,Meat,LiveWeight,92278.73737,kg/year
BLZ,Belize,Production,Sheep,Grassland,Milk,Weight,0,kg/year
BLZ,Belize,Production,Sheep,Mixed,Milk,Weight,0,kg/year
BEN,Benin,Production,Cattle,Grassland,Meat,CarcassWeight,6417910.232,kg/year
BEN,Benin,Production,Cattle,Grassland,Meat,LiveWeight,13655128.13,kg/year
BEN,Benin,Production,Cattle,Mixed,Meat,CarcassWeight,12759097.95,kg/year
BEN,Benin,Production,Cattle,Mixed,Meat,LiveWeight,27147016.9,kg/year
BEN,Benin,Production,Cattle,Grassland,Milk,Weight,30395135.79,kg/year
BEN,Benin,Production,Cattle,Mixed,Milk,Weight,82562911.51,kg/year
BEN,Benin,Production,Chicken,Backyard,Eggs,Weight,8821113.247,kg/year
BEN,Benin,Production,Chicken,Backyard,Meat,CarcassWeight,5453739.263,kg/year
BEN,Benin,Production,Chicken,Backyard,Meat,LiveWeight,8287610.8,kg/year
BEN,Benin,Production,Chicken,Broiler,Meat,CarcassWeight,4214505.987,kg/year
BEN,Benin,Production,Chicken,Broiler,Meat,LiveWeight,6483855.611,kg/year
BEN,Benin,Production,Chicken,Layer,Eggs,Weight,2993003.828,kg/year
BEN,Benin,Production,Chicken,Layer,Meat,CarcassWeight,504462.2424,kg/year
BEN,Benin,Production,Chicken,Layer,Meat,LiveWeight,917204.0595,kg/year
BEN,Benin,Production,Goats,Grassland,Meat,CarcassWeight,2196154.417,kg/year
BEN,Benin,Production,Goats,Grassland,Meat,LiveWeight,4575739.901,kg/year
BEN,Benin,Production,Goats,Mixed,Meat,CarcassWeight,10478026.74,kg/year
BEN,Benin,Production,Goats,Mixed,Meat,LiveWeight,21831217.63,kg/year
BEN,Benin,Production,Goats,Grassland,Milk,Weight,4522405.648,kg/year
BEN,Benin,Production,Goats,Mixed,Milk,Weight,21576755.59,kg/year
BEN,Benin,Production,Pigs,Backyard,Meat,CarcassWeight,14050245.38,kg/year
BEN,Benin,Production,Pigs,Backyard,Meat,LiveWeight,21615762.83,kg/year
BEN,Benin,Production,Pigs,Industrial,Meat,CarcassWeight,2424054.251,kg/year
BEN,Benin,Production,Pigs,Industrial,Meat,LiveWeight,3232072.329,kg/year
BEN,Benin,Production,Pigs,Intermediate,Meat,CarcassWeight,6138095.252,kg/year
